lineId,shortName,description,year,month,averageSpeedKmh,totalDistanceMeters,totalTimeSeconds,samples,status
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,7,16.52,27667685.00,6029230.00,328775,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,7,12.72,42564211.00,12041885.00,643357,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,7,15.27,10368062.00,2444663.00,144822,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,7,15.21,80663782.00,19090832.00,1068133,OK
2274,P27D,Terminal Menga - Estación Capri,2018,7,13.67,61329727.00,16147788.00,813330,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,7,13.30,48555436.00,13139032.00,739631,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,7,12.87,23907774.00,6688670.00,378474,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,7,13.20,36651731.00,9997359.00,588381,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,11.60,42898318.00,13317175.00,818191,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,12.50,36988361.00,10653266.00,596246,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,7,12.35,47894664.00,13962641.00,819234,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,7,12.42,28797697.00,8346844.00,419041,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,7,11.59,52617897.00,16343206.00,774761,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,7,12.10,9065816.00,2697338.00,143129,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,7,13.73,36529488.00,9577918.00,613094,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,7,13.98,28321958.00,7292636.00,377246,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,7,12.41,8197709.00,2377931.00,109931,OK
3112,A11B,Universidad Libre - Universidades,2018,7,10.72,1392008.00,467547.00,23375,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,7,10.75,6851596.00,2294697.00,118398,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,7,10.87,7625080.00,2524538.00,138984,OK
3123,A12C,Meléndez - Estación Capri,2018,7,14.03,7522885.00,1930796.00,92523,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,7,10.85,5542912.00,1838814.00,88358,OK
3131,A13A,Caney - Estación Universidades,2018,7,14.90,16649770.00,4022987.00,227705,OK
3132,A13B,Vegas de Comfandi - Caney,2018,7,12.95,4488668.00,1248033.00,73348,OK
3133,A13C,Lili - Estación Universidades,2018,7,16.06,8353412.00,1872358.00,108260,OK
3141,A14A,U.S.B - Estación Universidades,2018,7,14.42,24421219.00,6098515.00,278119,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,7,15.22,6927398.00,1638976.00,71608,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,7,16.98,17665704.00,3745189.00,151069,OK
3172,A17B,Hormiguero - Estación Universidades,2018,7,19.61,18724684.00,3437845.00,178687,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,7,19.23,5757313.00,1077734.00,54844,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,7,17.71,17569259.00,3571663.00,183368,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,7,18.16,11410720.00,2262017.00,136722,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,7,17.18,8900332.00,1864957.00,93043,OK
3371,A37A,Sena - Estación Salomia,2018,7,12.92,11191936.00,3117481.00,187952,OK
3372,A37B,Sena - Estación Flora Industrial,2018,7,10.88,7839251.00,2593638.00,152253,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,7,14.87,31567795.00,7643761.00,498423,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,7,15.44,3657863.00,853077.00,56262,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,7,15.04,4302491.00,1029977.00,60307,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,7,12.82,16596909.00,4659271.00,284699,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,7,14.26,18315201.00,4625217.00,271081,OK
3452,A45B,San Marino - Estación Villacolombia,2018,7,13.72,6881536.00,1805718.00,121064,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,7,11.22,9728225.00,3121341.00,189768,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,7,10.94,1298292.00,427270.00,21883,OK
3781,A78A,Los Chorros - Estación Caldas,2018,7,9.95,3110167.00,1124795.00,63832,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,7,17.69,10573189.00,2151118.00,89041,OK
-1,TESTGT1,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
8,TESTGT2,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
131,T31,Terminal Paso del Comercio - Universidades,2018,8,16.38,118762642.00,26095791.00,1158080,OK
140,T40,Terminal Andrés Sanín - Centro,2018,8,17.80,56198267.00,11366324.00,550188,OK
142,T42,Pizamos - Centro - Terminal,2018,8,17.13,75633460.00,15892343.00,803687,OK
150,T50,Estación Nuevo Latír - Centro,2018,8,15.89,35926159.00,8138546.00,381604,OK
217,P17,P.U.J - Icesi - Estación Unidad Deportiva,2018,8,17.53,16952581.00,3482381.00,137743,OK
243,TESTGT3,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
251,P51,Pízamos - Universidades,2018,8,14.49,7962259.00,1978590.00,118601,OK
271,P71,Caney - Estación Unidad Deportiva,2018,8,10.90,18063608.00,5966405.00,326263,OK
272,P72,Estación Capri- Centro Empresa,2018,8,13.73,57073711.00,14963063.00,759870,OK
282,P82,Terminal Calipso - Terminal Menga,2018,8,11.85,27406906.00,8325314.00,433977,OK
283,P83,Terminal Calipso - Terminal Paso de Comercio,2018,8,14.22,9901920.00,2507464.00,126997,OK
302,A02,Atenas - Zoológico - Estación San Bosco,2018,8,13.09,18446065.00,5072492.00,319286,OK
303,A03,Nacional - Santa librada,2018,8,11.99,3279660.00,984908.00,71027,OK
304,A04,Bella Vista - Estación Manzana del saber,2018,8,14.84,11306679.00,2743228.00,179334,OK
305,A05,Av. De Las Américas - C.A.M - La Portada,2018,8,14.80,14304762.00,3480681.00,196083,OK
306,A06,Aguacatal - Estación San Bosco,2018,8,13.35,19953342.00,5382086.00,342121,OK
311,A11,Icesi - P.U.J - Estación Universidades,2018,8,10.25,20654519.00,7253948.00,343784,OK
318,A18,Hacienda El Castillo - Estación Universidades,2018,8,23.85,24135691.00,3643506.00,170592,OK
321,A21,Ciudadela Floralia - Terminal Menga,2018,8,13.24,15034769.00,4089209.00,218575,OK
322,A22,Brisas de los Áamos- Terminal Menga,2018,8,15.67,9529559.00,2188742.00,115328,OK
323,A23,Ciudadela Los Álamos-Terminal Menga,2018,8,10.63,3283332.00,1112422.00,58994,OK
324,A24,San Miguel - El Bosque - Estación Vipasa,2018,8,10.93,3426700.00,1129113.00,69124,OK
332,A32,Flora Industrial - Estación Chiminangos,2018,8,13.10,7161024.00,1967268.00,121743,OK
333,A33,Ciudadela Floralia,2018,8,16.33,19233336.00,4241231.00,254790,OK
334,A34,Alcázares - Terminal Paso del Comercio,2018,8,13.72,5081294.00,1333418.00,70548,OK
336,A36,Guayacanes - Estación Chiminangos,2018,8,14.12,6501372.00,1657830.00,119888,OK
347,A47,Pizamos - Terminal Andrés Sanín,2018,8,14.08,35985604.00,9200163.00,638248,OK
352,A52,Hospital Isaias Duarte Cancino - Estación Nuevo La,2018,8,8.24,1348644.00,589349.00,30034,OK
353,A53,Estación Amanecer - Los Lagos -Terminal Andrés San,2018,8,14.75,8629646.00,2106539.00,119579,OK
355,A55,Compartir - Manuela Beltrán-Estación Nuevo Latír,2018,8,10.23,5272548.00,1855308.00,116942,OK
357,A57,Villa Luz - Estación Nuevo Latír,2018,8,13.00,9944961.00,2754493.00,183141,OK
370,A70,Mortiñal - Estación Tequendama,2018,8,15.32,8010265.00,1882394.00,103618,OK
371,A71,Los Chorros - Terminal Cañaveralejo,2018,8,14.64,18500989.00,4548748.00,250446,OK
373,A73,Nápoles - Caldas - Terminal Cañaveralejo,2018,8,13.67,20337657.00,5356945.00,307023,OK
375,A75,La Sirena-Terminal Cañaveralejo,2018,8,14.57,14089141.00,3481481.00,238186,OK
376,A76,H.U.V - Terminal Cañaveralejo,2018,8,11.86,11695205.00,3549584.00,187355,OK
377,A77,Ciudad 2000 - Estación Refugio,2018,8,11.98,8118864.00,2440448.00,147790,OK
385,A85,Estación Santa Mónica - Terminal Andrés Sanín,2018,8,13.53,17058995.00,4539954.00,284367,OK
421,E21,Terminal Menga - Estación Universidades,2018,8,18.50,136844873.00,26624285.00,1054611,OK
427,E27,Terminal Menga - Estación Capri,2018,8,17.64,53267965.00,10872150.00,468013,OK
431,E31,Terminal Paso del Comercio - Universidades,2018,8,21.33,53585933.00,9043573.00,349921,OK
437,E37,Terminal Paso del Comercio - Universidades,2018,8,18.80,60881066.00,11656517.00,470651,OK
441,E41,Terminal Andrés Sanín - Universidades,2018,8,19.73,77513799.00,14143776.00,591496,OK
452,E52,Estación Nuevo Latír - Terminal Calipso - Terminal,2018,8,17.73,13156486.00,2671474.00,110359,OK
547,TESTGT4,NA,2018,8,12.56,1682546.00,482375.00,16104,OK
551,R51,SUR RESERVA,2018,8,10.29,400876.00,140187.00,4919,OK
552,R52,MENGA RESERVA,2018,8,10.03,284363.00,102063.00,3596,OK
553,R53,RESERVA PASO DEL COMERCIO,2018,8,13.03,287628.00,79495.00,2800,OK
554,R54,SANIN RESERVA,2018,8,7.62,198642.00,93837.00,3383,OK
555,R55,CALIPSO RESERVA,2018,8,8.52,43443.00,18364.00,630,OK
557,R57,CAÑAVERALEJO RESERVA,2018,8,11.62,182685.00,56590.00,1732,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,8,11.60,3638010.00,1129048.00,79532,OK
661,TESTGT5,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,8,0.88,11101.00,45382.00,1555,OK
999,TESTGT6,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,16.61,79637526.00,17259410.00,825746,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,8,14.75,67915775.00,16571280.00,768557,OK
2101,P10A,Estación Universidades - Centro,2018,8,12.61,45876251.00,13092413.00,645079,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,8,11.65,32019971.00,9894508.00,490464,OK
2104,P10D,Estación Universidades - Centro,2018,8,12.19,33625515.00,9931574.00,468106,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,8,13.92,89773205.00,23222355.00,1296231,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,8,12.95,14996520.00,4167840.00,226674,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,8,13.76,51537720.00,13484145.00,667054,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,8,15.58,82405965.00,19036017.00,1036322,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,8,16.20,27767112.00,6169702.00,324659,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,8,12.40,42554476.00,12352173.00,646807,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,8,14.49,10954964.00,2722634.00,155415,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,8,14.74,81565763.00,19918496.00,1126245,OK
2274,P27D,Terminal Menga - Estación Capri,2018,8,13.07,60790680.00,16737823.00,819585,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,8,13.06,50284465.00,13863542.00,776340,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,8,13.01,23729952.00,6567440.00,389046,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,8,13.30,37109813.00,10045506.00,585046,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,11.37,41521113.00,13148617.00,801568,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,12.24,34335641.00,10096489.00,556993,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,8,12.18,46961795.00,13884493.00,809388,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,8,12.30,30873984.00,9034539.00,458167,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,8,11.41,52485116.00,16566522.00,779705,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,8,11.86,9282208.00,2816623.00,146746,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,8,13.64,36919251.00,9745483.00,615681,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,8,13.79,29273884.00,7640085.00,397237,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,8,11.94,8212830.00,2475358.00,112940,OK
3112,A11B,Universidad Libre - Universidades,2018,8,9.02,1015100.00,405304.00,19603,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,8,10.14,6964494.00,2471434.00,127698,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,8,9.97,8694259.00,3138601.00,166708,OK
3123,A12C,Meléndez - Estación Capri,2018,8,13.73,8196304.00,2148505.00,103293,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,8,10.11,4909944.00,1748084.00,83086,OK
3131,A13A,Caney - Estación Universidades,2018,8,13.93,16142126.00,4171786.00,234472,OK
3132,A13B,Vegas de Comfandi - Caney,2018,8,12.40,3961717.00,1150083.00,67052,OK
3133,A13C,Lili - Estación Universidades,2018,8,15.06,7036110.00,1681879.00,94923,OK
3141,A14A,U.S.B - Estación Universidades,2018,8,13.02,30580923.00,8457070.00,377282,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,8,14.40,8210032.00,2052058.00,88145,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,8,16.22,21057796.00,4672562.00,189293,OK
3172,A17B,Hormiguero - Estación Universidades,2018,8,19.60,20791822.00,3819020.00,202934,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,8,20.30,4499215.00,797894.00,44046,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,8,17.22,18594309.00,3886339.00,203374,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,8,18.02,12773218.00,2552132.00,155145,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,8,18.14,8774979.00,1741691.00,91421,OK
3371,A37A,Sena - Estación Salomia,2018,8,13.08,11293631.00,3108679.00,197252,OK
3372,A37B,Sena - Estación Flora Industrial,2018,8,10.52,7408632.00,2536371.00,157019,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,8,14.27,30070012.00,7586057.00,472092,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,8,14.96,3599788.00,866417.00,58685,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,8,14.59,4732958.00,1167507.00,65266,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,8,13.03,17682163.00,4884383.00,312431,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,8,16.33,20473627.00,4514773.00,266780,OK
3452,A45B,San Marino - Estación Villacolombia,2018,8,13.20,6452354.00,1760010.00,123801,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,8,11.04,9197312.00,2999011.00,194728,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,8,9.22,966447.00,377401.00,18749,OK
3781,A78A,Los Chorros - Estación Caldas,2018,8,8.53,2152026.00,908524.00,49366,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,8,17.28,11364382.00,2366975.00,96319,OK
-1,TESTGT1,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
8,TESTGT2,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
131,T31,Terminal Paso del Comercio - Universidades,2018,9,16.23,84348462.00,18704389.00,828639,OK
140,T40,Terminal Andrés Sanín - Centro,2018,9,17.69,42146356.00,8575653.00,418355,OK
142,T42,Pizamos - Centro - Terminal,2018,9,16.35,52829839.00,11635722.00,555416,OK
150,T50,Estación Nuevo Latír - Centro,2018,9,15.78,25996887.00,5931777.00,275869,OK
217,P17,P.U.J - Icesi - Estación Unidad Deportiva,2018,9,17.72,12851410.00,2610231.00,103734,OK
243,TESTGT3,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
251,P51,Pízamos - Universidades,2018,9,13.46,4304359.00,1151007.00,62405,OK
271,P71,Caney - Estación Unidad Deportiva,2018,9,10.64,13899096.00,4704148.00,258385,OK
272,P72,Estación Capri- Centro Empresa,2018,9,13.46,41663583.00,11141482.00,548984,OK
282,P82,Terminal Calipso - Terminal Menga,2018,9,11.92,20181253.00,6094539.00,321545,OK
283,P83,Terminal Calipso - Terminal Paso de Comercio,2018,9,14.49,6228417.00,1547355.00,78308,OK
302,A02,Atenas - Zoológico - Estación San Bosco,2018,9,14.33,14080551.00,3538318.00,221023,OK
303,A03,Nacional - Santa librada,2018,9,11.62,2508347.00,777417.00,50524,OK
304,A04,Bella Vista - Estación Manzana del saber,2018,9,14.38,8093677.00,2026447.00,138221,OK
305,A05,Av. De Las Américas - C.A.M - La Portada,2018,9,14.51,9714698.00,2409743.00,132397,OK
306,A06,Aguacatal - Estación San Bosco,2018,9,13.63,14240444.00,3760318.00,242848,OK
311,A11,Icesi - P.U.J - Estación Universidades,2018,9,10.26,15455156.00,5421759.00,258383,OK
318,A18,Hacienda El Castillo - Estación Universidades,2018,9,22.08,16717301.00,2725370.00,124785,OK
321,A21,Ciudadela Floralia - Terminal Menga,2018,9,12.49,11187319.00,3224979.00,163604,OK
322,A22,Brisas de los Áamos- Terminal Menga,2018,9,16.54,6960283.00,1514956.00,89435,OK
323,A23,Ciudadela Los Álamos-Terminal Menga,2018,9,10.45,2797506.00,963704.00,49089,OK
324,A24,San Miguel - El Bosque - Estación Vipasa,2018,9,11.59,2267947.00,704541.00,45380,OK
332,A32,Flora Industrial - Estación Chiminangos,2018,9,13.41,5690383.00,1527269.00,97361,OK
333,A33,Ciudadela Floralia,2018,9,15.92,13766335.00,3112961.00,176161,OK
334,A34,Alcázares - Terminal Paso del Comercio,2018,9,13.41,3634713.00,975937.00,53557,OK
336,A36,Guayacanes - Estación Chiminangos,2018,9,13.56,4583306.00,1217187.00,81617,OK
347,A47,Pizamos - Terminal Andrés Sanín,2018,9,13.44,25098281.00,6722565.00,440517,OK
352,A52,Hospital Isaias Duarte Cancino - Estación Nuevo La,2018,9,8.81,1157150.00,472983.00,24412,OK
353,A53,Estación Amanecer - Los Lagos -Terminal Andrés San,2018,9,15.07,5918928.00,1414065.00,82207,OK
355,A55,Compartir - Manuela Beltrán-Estación Nuevo Latír,2018,9,10.24,4326433.00,1521024.00,88229,OK
357,A57,Villa Luz - Estación Nuevo Latír,2018,9,12.74,6910723.00,1952894.00,124552,OK
370,A70,Mortiñal - Estación Tequendama,2018,9,15.15,6231960.00,1480648.00,77139,OK
371,A71,Los Chorros - Terminal Cañaveralejo,2018,9,14.46,13706269.00,3412228.00,187400,OK
373,A73,Nápoles - Caldas - Terminal Cañaveralejo,2018,9,14.16,16006726.00,4068399.00,236435,OK
375,A75,La Sirena-Terminal Cañaveralejo,2018,9,14.56,11327484.00,2799905.00,198117,OK
376,A76,H.U.V - Terminal Cañaveralejo,2018,9,12.24,8070027.00,2372906.00,129872,OK
377,A77,Ciudad 2000 - Estación Refugio,2018,9,13.12,5624498.00,1543230.00,100255,OK
385,A85,Estación Santa Mónica - Terminal Andrés Sanín,2018,9,13.18,11964732.00,3268043.00,197889,OK
421,E21,Terminal Menga - Estación Universidades,2018,9,18.32,100916929.00,19829415.00,782743,OK
427,E27,Terminal Menga - Estación Capri,2018,9,17.57,40947369.00,8391119.00,357021,OK
431,E31,Terminal Paso del Comercio - Universidades,2018,9,21.30,38756219.00,6550540.00,256011,OK
437,E37,Terminal Paso del Comercio - Universidades,2018,9,18.52,44413256.00,8633028.00,349717,OK
441,E41,Terminal Andrés Sanín - Universidades,2018,9,19.49,56539331.00,10445729.00,439456,OK
452,E52,Estación Nuevo Latír - Terminal Calipso - Terminal,2018,9,16.49,12006588.00,2620498.00,105627,OK
547,TESTGT4,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
551,R51,SUR RESERVA,2018,9,5.91,175021.00,106681.00,3733,OK
552,R52,MENGA RESERVA,2018,9,7.61,257024.00,121555.00,4163,OK
553,R53,RESERVA PASO DEL COMERCIO,2018,9,10.13,174357.00,61962.00,2217,OK
554,R54,SANIN RESERVA,2018,9,8.65,77398.00,32221.00,1152,OK
555,R55,CALIPSO RESERVA,2018,9,12.26,24236.00,7116.00,247,OK
557,R57,CAÑAVERALEJO RESERVA,2018,9,19.22,122097.00,22873.00,805,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,9,10.68,2716806.00,915687.00,59813,OK
661,TESTGT5,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,9,2.14,3313.00,5582.00,200,OK
999,TESTGT6,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,15.93,51899220.00,11728670.00,565732,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,9,15.01,49855782.00,11953802.00,555011,OK
2101,P10A,Estación Universidades - Centro,2018,9,12.51,34060099.00,9802998.00,482009,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,9,11.23,24211011.00,7763751.00,378799,OK
2104,P10D,Estación Universidades - Centro,2018,9,12.16,24601807.00,7280772.00,344575,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,9,13.62,63112002.00,16678929.00,918559,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,9,12.29,10618491.00,3110618.00,167473,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,9,13.71,38109922.00,10007912.00,492138,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,9,15.70,57562702.00,13197237.00,735844,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,9,15.99,20068561.00,4519250.00,248853,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,9,11.95,29801463.00,8977007.00,466450,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,9,14.51,9199489.00,2283184.00,129301,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,9,14.64,58917095.00,14486574.00,816191,OK
2274,P27D,Terminal Menga - Estación Capri,2018,9,13.27,44358356.00,12036715.00,598427,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,9,13.13,36303584.00,9950333.00,557431,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,9,13.19,17129205.00,4674425.00,269072,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,9,12.68,24820015.00,7044937.00,421825,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,11.07,27913560.00,9079558.00,543612,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,12.79,25547082.00,7192251.00,392108,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,9,12.30,34830580.00,10192080.00,596492,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,9,11.98,21848427.00,6565054.00,325942,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,9,11.51,38892852.00,12167240.00,582132,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,9,12.10,6778881.00,2016432.00,108726,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,9,13.05,25061623.00,6912883.00,412574,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,9,13.77,19487416.00,5095772.00,260157,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,9,12.16,6551617.00,1939526.00,89340,OK
3112,A11B,Universidad Libre - Universidades,2018,9,9.77,1172170.00,432030.00,21045,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,9,9.12,4161325.00,1641842.00,81998,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,9,9.53,5212085.00,1968709.00,103086,OK
3123,A12C,Meléndez - Estación Capri,2018,9,13.13,5905806.00,1618835.00,76999,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,9,9.68,3139428.00,1167259.00,54951,OK
3131,A13A,Caney - Estación Universidades,2018,9,13.46,11482567.00,3070492.00,168594,OK
3132,A13B,Vegas de Comfandi - Caney,2018,9,13.12,2929577.00,804115.00,50663,OK
3133,A13C,Lili - Estación Universidades,2018,9,13.49,3839414.00,1024521.00,54340,OK
3141,A14A,U.S.B - Estación Universidades,2018,9,12.62,22996502.00,6560445.00,291554,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,9,16.87,7664947.00,1635950.00,75916,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,9,16.07,16191588.00,3627907.00,147314,OK
3172,A17B,Hormiguero - Estación Universidades,2018,9,19.15,15913020.00,2991031.00,163582,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,9,20.37,3229983.00,570918.00,29980,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,9,16.52,11876828.00,2588518.00,131010,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,9,17.40,7713743.00,1595562.00,92668,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,9,17.62,6455016.00,1318771.00,67897,OK
3371,A37A,Sena - Estación Salomia,2018,9,13.63,8810631.00,2327400.00,141386,OK
3372,A37B,Sena - Estación Flora Industrial,2018,9,10.68,6304018.00,2125488.00,125815,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,9,13.73,19521662.00,5118845.00,296356,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,9,13.63,2760239.00,729250.00,46057,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,9,14.64,3815691.00,938464.00,51328,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,9,12.97,12099175.00,3358553.00,217733,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,9,13.77,11818891.00,3090443.00,182589,OK
3452,A45B,San Marino - Estación Villacolombia,2018,9,13.14,4003071.00,1097067.00,68038,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,9,10.95,6132582.00,2016571.00,126412,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,9,11.88,1307555.00,396136.00,21154,OK
3781,A78A,Los Chorros - Estación Caldas,2018,9,9.34,2213746.00,853202.00,45404,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,9,17.25,8252169.00,1721752.00,69775,OK
