lineId,shortName,description,year,month,averageSpeedKmh,totalDistanceMeters,totalTimeSeconds,samples,status
557,R57,CAÑAVERALEJO RESERVA,2018,7,1.02,191702.00,677585.00,2135,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,7,0.01,4033854.00,2094513046.00,87930,OK
661,TESTGT5,NA,2018,7,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,7,2.80,29019.00,37285.00,1258,OK
999,TESTGT6,NA,2018,7,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,0.15,79613514.00,1945328819.00,813339,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,7,0.12,74319665.00,2274676140.00,812610,OK
2101,P10A,Estación Universidades - Centro,2018,7,0.08,45685615.00,2019863398.00,622364,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,7,0.26,32029460.00,435429059.00,479078,OK
2104,P10D,Estación Universidades - Centro,2018,7,0.15,34916990.00,811378052.00,477453,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,7,0.12,88731490.00,2770530916.00,1278837,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,7,0.07,14416341.00,763969454.00,219212,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,7,0.11,50278157.00,1600261324.00,639220,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,7,0.12,80464674.00,2451094739.00,993527,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,7,0.09,27677032.00,1104134232.00,329442,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,7,0.09,42621380.00,1692989742.00,644702,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,7,0.05,10375033.00,682352704.00,145248,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,7,0.09,80741688.00,3109297811.00,1070321,OK
2274,P27D,Terminal Menga - Estación Capri,2018,7,0.09,61451814.00,2584894887.00,815221,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,7,0.05,48613666.00,3388674892.00,742040,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,7,0.04,23930684.00,2154832463.00,379990,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,7,0.04,36682523.00,3509099258.00,591063,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,0.03,42952378.00,4822736874.00,822275,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,0.06,37016665.00,2126056887.00,597994,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,7,0.06,47923637.00,2859414270.00,821288,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,7,0.12,28820836.00,877091687.00,419833,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,7,0.09,52648974.00,2004164740.00,776341,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,7,0.02,9118005.00,1655794708.00,144763,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,7,0.02,36578332.00,5773016772.00,617314,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,7,0.11,28333360.00,896796615.00,377888,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,7,0.07,8203793.00,426056577.00,110186,OK
3112,A11B,Universidad Libre - Universidades,2018,7,0.01,1412538.00,690279800.00,23799,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,7,0.01,6884947.00,2932193767.00,120138,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,7,0.01,7784385.00,2631094399.00,140912,OK
3123,A12C,Meléndez - Estación Capri,2018,7,0.09,7525706.00,295335782.00,92672,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,7,0.01,5596223.00,2840099115.00,90663,OK
3131,A13A,Caney - Estación Universidades,2018,7,0.04,16682741.00,1525980906.00,228776,OK
3132,A13B,Vegas de Comfandi - Caney,2018,7,0.02,4507157.00,865081796.00,74229,OK
3133,A13C,Lili - Estación Universidades,2018,7,0.01,8393499.00,2464124404.00,110157,OK
3141,A14A,U.S.B - Estación Universidades,2018,7,0.16,24437019.00,549630605.00,278426,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,7,0.09,6959835.00,277801087.00,71822,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,7,0.09,17711058.00,702600348.00,151452,OK
3172,A17B,Hormiguero - Estación Universidades,2018,7,0.05,18818906.00,1471812082.00,180705,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,7,0.12,5782816.00,174541388.00,55052,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,7,0.05,17583922.00,1351751186.00,184473,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,7,0.03,11448285.00,1381060417.00,137628,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,7,0.02,8996308.00,1378220479.00,93942,OK
3371,A37A,Sena - Estación Salomia,2018,7,0.01,11274485.00,4039234516.00,190412,OK
3372,A37B,Sena - Estación Flora Industrial,2018,7,0.01,7863759.00,2186492748.00,153797,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,7,0.03,31613298.00,4268784362.00,502354,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,7,0.02,3688064.00,865996981.00,57014,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,7,0.20,4303128.00,77163034.00,60417,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,7,0.01,16643014.00,4227714639.00,287554,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,7,0.02,18357158.00,3134897233.00,274047,OK
3452,A45B,San Marino - Estación Villacolombia,2018,7,0.01,6909945.00,3300163681.00,123136,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,7,0.01,9979997.00,4113147241.00,192409,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,7,0.01,1302636.00,378730175.00,22067,OK
3781,A78A,Los Chorros - Estación Caldas,2018,7,0.01,3132676.00,2176492381.00,65068,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,7,0.41,10575826.00,92453510.00,89138,OK
-1,TESTGT1,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
8,TESTGT2,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
131,T31,Terminal Paso del Comercio - Universidades,2018,8,0.19,118829974.00,2266567293.00,1159226,OK
140,T40,Terminal Andrés Sanín - Centro,2018,8,0.03,56310118.00,6014958332.00,552951,OK
142,T42,Pizamos - Centro - Terminal,2018,8,0.03,75705438.00,9413535523.00,808694,OK
150,T50,Estación Nuevo Latír - Centro,2018,8,0.03,36219704.00,4588414006.00,384084,OK
217,P17,P.U.J - Icesi - Estación Unidad Deportiva,2018,8,0.38,16958177.00,159641661.00,137820,OK
243,TESTGT3,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
251,P51,Pízamos - Universidades,2018,8,0.13,7963594.00,216414875.00,118711,OK
271,P71,Caney - Estación Unidad Deportiva,2018,8,0.03,18076841.00,2085293829.00,327140,OK
272,P72,Estación Capri- Centro Empresa,2018,8,0.03,57149446.00,7431532930.00,762633,OK
282,P82,Terminal Calipso - Terminal Menga,2018,8,0.02,27431943.00,4370199069.00,435842,OK
283,P83,Terminal Calipso - Terminal Paso de Comercio,2018,8,0.06,9906667.00,628261743.00,127282,OK
302,A02,Atenas - Zoológico - Estación San Bosco,2018,8,0.01,18556149.00,9104816826.00,324086,OK
303,A03,Nacional - Santa librada,2018,8,0.01,3300845.00,2297062524.00,72889,OK
304,A04,Bella Vista - Estación Manzana del saber,2018,8,0.00,11376430.00,8352626451.00,184107,OK
305,A05,Av. De Las Américas - C.A.M - La Portada,2018,8,0.02,14340731.00,3135482898.00,197714,OK
306,A06,Aguacatal - Estación San Bosco,2018,8,0.01,20038988.00,8629417377.00,347764,OK
311,A11,Icesi - P.U.J - Estación Universidades,2018,8,0.03,20673055.00,2266581631.00,344638,OK
318,A18,Hacienda El Castillo - Estación Universidades,2018,8,0.05,24225695.00,1804234150.00,171673,OK
321,A21,Ciudadela Floralia - Terminal Menga,2018,8,0.01,15164113.00,8353145528.00,222128,OK
322,A22,Brisas de los Áamos- Terminal Menga,2018,8,0.01,9596542.00,5794020671.00,118796,OK
323,A23,Ciudadela Los Álamos-Terminal Menga,2018,8,0.00,3427153.00,3366075178.00,61761,OK
324,A24,San Miguel - El Bosque - Estación Vipasa,2018,8,0.00,3460556.00,3121456257.00,70947,OK
332,A32,Flora Industrial - Estación Chiminangos,2018,8,0.00,7219962.00,6154907297.00,124355,OK
333,A33,Ciudadela Floralia,2018,8,0.01,19539446.00,5608653086.00,258410,OK
334,A34,Alcázares - Terminal Paso del Comercio,2018,8,0.01,5166423.00,3223194586.00,71856,OK
336,A36,Guayacanes - Estación Chiminangos,2018,8,0.00,6538297.00,5959909918.00,123771,OK
347,A47,Pizamos - Terminal Andrés Sanín,2018,8,0.01,36082463.00,12875728892.00,646827,OK
352,A52,Hospital Isaias Duarte Cancino - Estación Nuevo La,2018,8,0.00,1380621.00,2022316327.00,31170,OK
353,A53,Estación Amanecer - Los Lagos -Terminal Andrés San,2018,8,0.00,8713350.00,9442092493.00,124830,OK
355,A55,Compartir - Manuela Beltrán-Estación Nuevo Latír,2018,8,0.00,5323130.00,7504798121.00,120072,OK
357,A57,Villa Luz - Estación Nuevo Latír,2018,8,0.00,10098059.00,18220270567.00,190392,OK
370,A70,Mortiñal - Estación Tequendama,2018,8,0.01,8044899.00,2312141789.00,105443,OK
371,A71,Los Chorros - Terminal Cañaveralejo,2018,8,0.01,18596076.00,7759618088.00,254842,OK
373,A73,Nápoles - Caldas - Terminal Cañaveralejo,2018,8,0.01,20415751.00,12357454975.00,312377,OK
375,A75,La Sirena-Terminal Cañaveralejo,2018,8,0.01,14184886.00,9765111653.00,244057,OK
376,A76,H.U.V - Terminal Cañaveralejo,2018,8,0.01,11775477.00,4115192176.00,190168,OK
377,A77,Ciudad 2000 - Estación Refugio,2018,8,0.00,8243475.00,6614657195.00,151455,OK
385,A85,Estación Santa Mónica - Terminal Andrés Sanín,2018,8,0.00,17181267.00,14030639686.00,290310,OK
421,E21,Terminal Menga - Estación Universidades,2018,8,0.16,136877014.00,3056370194.00,1056100,OK
427,E27,Terminal Menga - Estación Capri,2018,8,0.10,53293996.00,1976969791.00,468840,OK
431,E31,Terminal Paso del Comercio - Universidades,2018,8,0.24,53638062.00,800016889.00,350554,OK
437,E37,Terminal Paso del Comercio - Universidades,2018,8,0.12,60948477.00,1902494590.00,471456,OK
441,E41,Terminal Andrés Sanín - Universidades,2018,8,0.14,77555715.00,1990882179.00,592689,OK
452,E52,Estación Nuevo Latír - Terminal Calipso - Terminal,2018,8,0.07,13162160.00,633022680.00,110603,OK
547,TESTGT4,NA,2018,8,11.92,1725443.00,521272.00,16115,OK
551,R51,SUR RESERVA,2018,8,0.78,448943.00,2062666.00,4924,OK
552,R52,MENGA RESERVA,2018,8,0.16,284421.00,6516627.00,3606,OK
553,R53,RESERVA PASO DEL COMERCIO,2018,8,0.12,296770.00,8626891.00,2805,OK
554,R54,SANIN RESERVA,2018,8,0.90,199231.00,795914.00,3387,OK
555,R55,CALIPSO RESERVA,2018,8,0.01,43840.00,17126813.00,633,OK
557,R57,CAÑAVERALEJO RESERVA,2018,8,1.59,182712.00,414653.00,1740,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,8,0.00,3712418.00,3881862047.00,81877,OK
661,TESTGT5,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,8,0.88,11101.00,45382.00,1555,OK
999,TESTGT6,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,0.06,79717564.00,4915955497.00,827949,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,8,0.04,68137072.00,6467126615.00,771280,OK
2101,P10A,Estación Universidades - Centro,2018,8,0.04,45895338.00,3860529851.00,646574,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,8,0.13,32043846.00,880261773.00,490921,OK
2104,P10D,Estación Universidades - Centro,2018,8,0.09,33634186.00,1327184788.00,468663,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,8,0.04,89890418.00,8724434062.00,1301600,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,8,0.03,15007658.00,1928639636.00,227442,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,8,0.06,51581979.00,3024504660.00,668678,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,8,0.06,82442251.00,5282134478.00,1038623,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,8,0.04,27780007.00,2459618572.00,325698,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,8,0.03,42608476.00,5703688578.00,649429,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,8,0.03,10962706.00,1267365260.00,156028,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,8,0.19,81591657.00,1575537897.00,1127656,OK
2274,P27D,Terminal Menga - Estación Capri,2018,8,0.07,60827018.00,3115504753.00,821410,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,8,0.02,50375962.00,7424738309.00,779539,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,8,0.02,23785388.00,5398747446.00,391639,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,8,0.02,37177413.00,8157336712.00,588763,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,0.02,41607256.00,8078511504.00,805894,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,0.04,34373838.00,3193237074.00,558697,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,8,0.02,47020654.00,8158638510.00,812425,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,8,0.03,30912699.00,3563849379.00,459694,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,8,0.04,52515632.00,4984554707.00,782105,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,8,0.01,9307857.00,2693215953.00,148419,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,8,0.01,37017841.00,15313366097.00,623504,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,8,0.05,29297957.00,2249803145.00,398272,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,8,0.05,8221106.00,588986422.00,113281,OK
3112,A11B,Universidad Libre - Universidades,2018,8,0.00,1045918.00,1985496573.00,20589,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,8,0.00,7019292.00,6526325281.00,130904,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,8,0.00,9003252.00,9436882378.00,171484,OK
3123,A12C,Meléndez - Estación Capri,2018,8,0.03,8204040.00,1087222761.00,103679,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,8,0.00,5037402.00,7761282549.00,86911,OK
3131,A13A,Caney - Estación Universidades,2018,8,0.01,16165068.00,4005954939.00,235638,OK
3132,A13B,Vegas de Comfandi - Caney,2018,8,0.00,4010898.00,5317714316.00,69352,OK
3133,A13C,Lili - Estación Universidades,2018,8,0.00,7129236.00,7919253645.00,98875,OK
3141,A14A,U.S.B - Estación Universidades,2018,8,0.07,30603288.00,1529127695.00,377913,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,8,0.06,8241002.00,461904696.00,88371,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,8,0.04,21108151.00,1706392096.00,189959,OK
3172,A17B,Hormiguero - Estación Universidades,2018,8,0.02,20948491.00,4584620391.00,206344,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,8,0.04,4510004.00,413762353.00,44346,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,8,0.02,18655667.00,2800771167.00,205105,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,8,0.01,12812151.00,5105449322.00,157332,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,8,0.02,8994082.00,2026374682.00,92859,OK
3371,A37A,Sena - Estación Salomia,2018,8,0.00,11414699.00,9423847899.00,200831,OK
3372,A37B,Sena - Estación Flora Industrial,2018,8,0.01,7425913.00,2195417441.00,158323,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,8,0.01,30125870.00,9105259226.00,477243,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,8,0.01,3623515.00,1576241601.00,59539,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,8,0.03,4734649.00,503589384.00,65477,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,8,0.01,17801528.00,9072297357.00,316358,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,8,0.01,20521463.00,6662584965.00,270110,OK
3452,A45B,San Marino - Estación Villacolombia,2018,8,0.00,6563978.00,4972650861.00,126732,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,8,0.01,9333050.00,6398517080.00,199011,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,8,0.00,974810.00,816487720.00,19124,OK
3781,A78A,Los Chorros - Estación Caldas,2018,8,0.00,2186938.00,5643220826.00,51354,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,8,0.13,11366649.00,317825644.00,96447,OK
-1,TESTGT1,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
8,TESTGT2,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
131,T31,Terminal Paso del Comercio - Universidades,2018,9,0.15,84383877.00,2053365207.00,829497,OK
140,T40,Terminal Andrés Sanín - Centro,2018,9,0.02,42243372.00,7666635150.00,420794,OK
142,T42,Pizamos - Centro - Terminal,2018,9,0.02,52883621.00,10840543133.00,558889,OK
150,T50,Estación Nuevo Latír - Centro,2018,9,0.03,26802500.00,3376621144.00,277640,OK
217,P17,P.U.J - Icesi - Estación Unidad Deportiva,2018,9,0.22,12854665.00,214516052.00,103831,OK
243,TESTGT3,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
251,P51,Pízamos - Universidades,2018,9,0.14,4312384.00,109845885.00,62490,OK
271,P71,Caney - Estación Unidad Deportiva,2018,9,0.02,13910506.00,2452113395.00,259144,OK
272,P72,Estación Capri- Centro Empresa,2018,9,0.04,41713728.00,4258215757.00,550367,OK
282,P82,Terminal Calipso - Terminal Menga,2018,9,0.01,20398833.00,6283370686.00,323661,OK
283,P83,Terminal Calipso - Terminal Paso de Comercio,2018,9,0.04,6230154.00,633887335.00,78534,OK
302,A02,Atenas - Zoológico - Estación San Bosco,2018,9,0.00,14168040.00,11810979683.00,224957,OK
303,A03,Nacional - Santa librada,2018,9,0.01,2573891.00,1288979473.00,51531,OK
304,A04,Bella Vista - Estación Manzana del saber,2018,9,0.00,8135008.00,8251796888.00,141583,OK
305,A05,Av. De Las Américas - C.A.M - La Portada,2018,9,0.01,9739255.00,4103640903.00,133659,OK
306,A06,Aguacatal - Estación San Bosco,2018,9,0.01,14293517.00,8549422558.00,246445,OK
311,A11,Icesi - P.U.J - Estación Universidades,2018,9,0.02,15472570.00,2694629368.00,259126,OK
318,A18,Hacienda El Castillo - Estación Universidades,2018,9,0.02,16803567.00,3135767629.00,125936,OK
321,A21,Ciudadela Floralia - Terminal Menga,2018,9,0.01,11309252.00,8121514565.00,166537,OK
322,A22,Brisas de los Áamos- Terminal Menga,2018,9,0.00,7030097.00,5265207715.00,91779,OK
323,A23,Ciudadela Los Álamos-Terminal Menga,2018,9,0.00,2870909.00,4952497655.00,51095,OK
324,A24,San Miguel - El Bosque - Estación Vipasa,2018,9,0.00,2304535.00,2522650978.00,46413,OK
332,A32,Flora Industrial - Estación Chiminangos,2018,9,0.00,5781202.00,10425547037.00,100527,OK
333,A33,Ciudadela Floralia,2018,9,0.01,14067519.00,8790893121.00,179509,OK
334,A34,Alcázares - Terminal Paso del Comercio,2018,9,0.01,3709592.00,2388270548.00,54671,OK
336,A36,Guayacanes - Estación Chiminangos,2018,9,0.00,4611596.00,5116659633.00,83600,OK
347,A47,Pizamos - Terminal Andrés Sanín,2018,9,0.01,25156746.00,14122931220.00,445614,OK
352,A52,Hospital Isaias Duarte Cancino - Estación Nuevo La,2018,9,0.00,1179016.00,1368681451.00,25132,OK
353,A53,Estación Amanecer - Los Lagos -Terminal Andrés San,2018,9,0.00,6006420.00,8745527374.00,85587,OK
355,A55,Compartir - Manuela Beltrán-Estación Nuevo Latír,2018,9,0.00,4362787.00,7050480724.00,90681,OK
357,A57,Villa Luz - Estación Nuevo Latír,2018,9,0.00,7085722.00,16198300367.00,130305,OK
370,A70,Mortiñal - Estación Tequendama,2018,9,0.01,6260823.00,4109662172.00,78667,OK
371,A71,Los Chorros - Terminal Cañaveralejo,2018,9,0.00,13793828.00,10058493324.00,190531,OK
373,A73,Nápoles - Caldas - Terminal Cañaveralejo,2018,9,0.01,16094481.00,9076276593.00,240182,OK
375,A75,La Sirena-Terminal Cañaveralejo,2018,9,0.00,11431083.00,16417473006.00,203919,OK
376,A76,H.U.V - Terminal Cañaveralejo,2018,9,0.01,8119379.00,3248644127.00,131462,OK
377,A77,Ciudad 2000 - Estación Refugio,2018,9,0.01,5643826.00,3175494377.00,101580,OK
385,A85,Estación Santa Mónica - Terminal Andrés Sanín,2018,9,0.01,12048703.00,8437942615.00,201394,OK
421,E21,Terminal Menga - Estación Universidades,2018,9,0.12,100954025.00,3117367194.00,783957,OK
427,E27,Terminal Menga - Estación Capri,2018,9,0.05,41080238.00,3198375169.00,358035,OK
431,E31,Terminal Paso del Comercio - Universidades,2018,9,0.18,38766136.00,767072392.00,256245,OK
437,E37,Terminal Paso del Comercio - Universidades,2018,9,0.06,44430851.00,2522427612.00,350492,OK
441,E41,Terminal Andrés Sanín - Universidades,2018,9,0.20,56563458.00,1006743857.00,439908,OK
452,E52,Estación Nuevo Latír - Terminal Calipso - Terminal,2018,9,0.08,12009298.00,544744911.00,105774,OK
547,TESTGT4,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
551,R51,SUR RESERVA,2018,9,5.91,175021.00,106681.00,3733,OK
552,R52,MENGA RESERVA,2018,9,0.03,268017.00,30674911.00,4184,OK
553,R53,RESERVA PASO DEL COMERCIO,2018,9,0.10,174428.00,6361129.00,2222,OK
554,R54,SANIN RESERVA,2018,9,7.80,77404.00,35715.00,1154,OK
555,R55,CALIPSO RESERVA,2018,9,12.26,24236.00,7116.00,247,OK
557,R57,CAÑAVERALEJO RESERVA,2018,9,0.70,122320.00,627731.00,806,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,9,0.00,2771181.00,4992828480.00,61583,OK
661,TESTGT5,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,9,2.14,3313.00,5582.00,200,OK
999,TESTGT6,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,0.06,52047259.00,2940832532.00,567115,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,9,0.03,50129810.00,6142062948.00,557082,OK
2101,P10A,Estación Universidades - Centro,2018,9,0.06,34069570.00,2115853163.00,482615,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,9,0.08,24234757.00,1110213731.00,379308,OK
2104,P10D,Estación Universidades - Centro,2018,9,0.03,24619043.00,2965882439.00,345311,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,9,0.06,63147182.00,4103632369.00,921156,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,9,0.02,10635300.00,2325195409.00,168108,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,9,0.02,38289369.00,5783442716.00,494166,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,9,0.09,57583922.00,2395188562.00,737062,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,9,0.05,20112668.00,1464544848.00,249582,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,9,0.04,29848869.00,3035199004.00,467743,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,9,0.01,9244312.00,2885225002.00,130112,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,9,0.15,58929784.00,1389816008.00,817222,OK
2274,P27D,Terminal Menga - Estación Capri,2018,9,0.04,44398878.00,3812028223.00,600215,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,9,0.01,36461460.00,10295933082.00,560737,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,9,0.02,17195327.00,3173430030.00,269975,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,9,0.02,24846874.00,5189961636.00,423745,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,0.02,27948742.00,5985615120.00,546129,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,0.05,25564165.00,2031082704.00,392953,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,9,0.02,34879790.00,8224766778.00,599326,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,9,0.02,21902157.00,4520732418.00,327446,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,9,0.04,38980494.00,3923130403.00,583600,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,9,0.01,6815383.00,3584359227.00,110287,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,9,0.02,25112800.00,5840883262.00,414969,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,9,0.05,19502829.00,1457865336.00,260694,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,9,0.03,6563498.00,723952938.00,89594,OK
3112,A11B,Universidad Libre - Universidades,2018,9,0.00,1197357.00,3433288578.00,22152,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,9,0.00,4255417.00,8267172874.00,84863,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,9,0.00,5541972.00,11698432066.00,108018,OK
3123,A12C,Meléndez - Estación Capri,2018,9,0.03,5907947.00,790442994.00,77222,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,9,0.00,3192431.00,9071228271.00,58563,OK
3131,A13A,Caney - Estación Universidades,2018,9,0.01,11495829.00,5011958599.00,169912,OK
3132,A13B,Vegas de Comfandi - Caney,2018,9,0.00,2983570.00,5214945824.00,52522,OK
3133,A13C,Lili - Estación Universidades,2018,9,0.00,3911057.00,8216954354.00,57480,OK
3141,A14A,U.S.B - Estación Universidades,2018,9,0.04,23009637.00,2051727023.00,292148,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,9,0.02,7698484.00,1236779485.00,76278,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,9,0.03,16248491.00,2193204023.00,148095,OK
3172,A17B,Hormiguero - Estación Universidades,2018,9,0.02,15954609.00,3383517379.00,165506,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,9,0.05,3233604.00,250581602.00,30129,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,9,0.02,11931722.00,2645554240.00,132102,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,9,0.00,7781462.00,5663745859.00,94823,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,9,0.01,6628434.00,2538047427.00,68829,OK
3371,A37A,Sena - Estación Salomia,2018,9,0.00,8936154.00,9637900607.00,144968,OK
